# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
121;Art des Delikts;Art des Delikts;ZIR;V1.12;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
121_1219;unerlaubte Verwertung urheberrechtlich geschützter Werke;NULL;1;0;NULL;§ 106 UrhG;;;;
121_122;sexueller Missbrauch unter Ausnutzung eines Beratungs-, Behandlungs- oder Betreuungsverhältnisses;0;1;0;NULL;§ 174c StGB;;;;
121_1220;unzulässiges Anbringen der Urheberbezeichnung;NULL;1;0;NULL;§ 107 UrhG;;;;
121_1221;verbotene Geschlechtswahl gem. § 3 ESchG;NULL;1;0;NULL;§ 3 ESchG;;1991-01-01;;
121_1222;Verletzung des höchstpersönlichen Lebensbereichs und von Persönlichkeitsrechten durch Bildaufnahmen;NULL;1;0;NULL;§ 201a StGB;;2021-01-01;;
121_1223;Verletzung des Intimbereichs durch Bildaufnahmen;NULL;1;0;NULL;§ 184k StGB;;2021-01-01;;
121_1224;Verletzung von Geschäftsgeheimnissen;NULL;1;0;NULL;§ 23 GeschGehG;;2019-04-26;;
121_1225;Verstoß gegen den Arztvorbehalt gem. § 11 ESchG;NULL;1;0;NULL;§ 11 ESchG;;2011-12-08;;
121_124;sexueller Missbrauch von Kindern (bis 26.01.2015);0;1;0;NULL;§ 176 StGB;;;2015-01-26;
121_127;schwerer sexueller Missbrauch von Kindern;0;1;0;NULL;§ 176a StGB;;;;
121_130;sexueller Missbrauch von Kindern mit Todesfolge;0;1;0;NULL;§ 176b StGB;;;;
121_14;verfassungsfeindliche Einwirkung auf Bundeswehr und öffentliche Sicherheitsorgane;0;1;0;NULL;§ 89 StGB;;;;
121_143;Förderung sexueller Handlungen Minderjähriger;0;1;0;NULL;§ 180 StGB;;;;
121_144;Ausbeutung von Prostituierten;0;1;0;NULL;§ 180a StGB;;;;
121_147;Zuhälterei;0;1;0;NULL;§ 181a StGB;;;;
121_149;sexueller Missbrauch von Jugendlichen;0;1;0;NULL;§ 182 StGB;;;;
121_15;Verunglimpfung des Bundespräsidenten;0;1;0;NULL;§ 90 StGB;;;;
121_150;exhibitionistische Handlungen;0;1;0;NULL;§ 183 StGB;;;;
121_151;Erregung öffentlichen Ärgernisses;0;1;0;NULL;§ 183a StGB;;;;
121_156;Beleidigung;0;1;0;NULL;§ 185 StGB;;;;
121_158;üble Nachrede;0;1;0;NULL;§ 186 StGB;;;;
121_159;Verleumdung;0;1;0;NULL;§ 187 StGB;;;;
121_16;Verunglimpfung des Staates und seiner Symbole;0;1;0;NULL;§ 90a StGB;;;;
121_161;üble Nachrede und Verleumdung gegen Personen des politischen Lebens;0;1;0;NULL;§ 188 StGB;;;;
121_162;Verunglimpfung des Andenkens Verstorbener;0;1;0;NULL;§ 189 StGB;;;;
121_163;Verletzung der Vertraulichkeit des Wortes;0;1;0;NULL;§ 201 StGB;;;;
121_164;Verletzung des Briefgeheimnisses;0;1;0;NULL;§ 202 StGB;;;;
