# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
304;Tatbestandsmerkmal einer Straftat;Tatbestandsmerkmal einer Straftat;ZIR;V1.6;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
304_3;Auffordern;0;1;0;NULL;;;;;
304_30;Verursachen der Gefahr des Abhandenkommens;0;1;0;NULL;;;;;
304_300;sonstige radioaktive Stoffe;0;1;0;NULL;;;;;
304_301;Subventionsbewilligungsbehörde;0;1;0;NULL;;;;;
304_302;subventionserhebliche Tatsachen;0;1;0;NULL;;;;;
304_303;Subventionsgeber (anderer);0;1;0;NULL;;;;;
304_304;Täuschen über Rechte anderer;0;1;0;NULL;;;;;
304_305;Täuschen über wirtschaftliche Verhältnisse;0;1;0;NULL;;;;;
304_306;Treuhandverwaltung;0;1;0;NULL;;;;;
304_307;über Dritte;0;1;0;NULL;;;;;
304_308;Überdecken einer Eintragung;0;1;0;NULL;;;;;
304_309;Überschuldung;0;1;0;NULL;;;;;
304_31;Verursachen der Gefahr des unbefugten Zugriffs;0;1;0;NULL;;;;;
304_310;Unbrauchbarmachen von Vermögenswerten;0;1;0;NULL;;;;;
304_311;undurchsichtiges Erstellen von Bilanzen;0;1;0;NULL;;;;;
304_312;unechte aufenthaltsrechtliche Papiere;0;1;0;NULL;;;;;
304_313;unechte Fahrzeugpapiere;0;1;0;NULL;;;;;
304_314;unechte Urkunde;0;1;0;NULL;;;;;
304_315;unechter amtlicher Ausweis;0;1;0;NULL;;;;;
304_316;unerlaubte Leistungsbewertung;0;1;0;NULL;;;;;
304_317;unerlaubte Prüfung;0;1;0;NULL;;;;;
304_318;unkenntlich machen einer Eintragung;0;1;0;NULL;;;;;
304_319;unrichtige Angaben benutzen;0;1;0;NULL;;;;;
304_32;Abgeben;0;1;0;NULL;;;;;
304_320;unrichtige Angaben machen;0;1;0;NULL;;;;;
304_321;unter Verwendung von sonstigen Mitteln;0;1;0;NULL;;;;;
304_322;unter Verwendung von Telekommunikationsmitteln;0;1;0;NULL;;;;;
304_323;Unterdrücken einer Eintragung;0;1;0;NULL;;;;;
304_324;Unterlassen der Führung von Handelsbüchern;0;1;0;NULL;;;;;
304_325;Unterstützen;0;1;0;NULL;;;;;
304_327;unvollständige Angaben machen;0;1;0;NULL;;;;;
304_328;Verändern von Handelsbüchern;0;1;0;NULL;;;;;
304_329;Veränderung einer Bedinung;0;1;0;NULL;;;;;
304_33;Anbauen;0;1;0;NULL;;;;;
304_330;Verarbeiten;0;1;0;NULL;;;;;
304_331;Verbrauchen von übermäßigen Beträgen durch Spiel;0;1;0;NULL;;;;;
